asset_id,source_id,asset_type,subtype,name,line,parent_asset,station,km_start,km_end,location,criticality,product_family
SOR-SYS-001,soroti,system,whole railway,Soroti railway system,,,,,,"1.647,33.5435 to 1.7822,33.6787",system,
SOR-RS-L1-001,line-1-001,rolling-stock,revenue,line-1 trainset 001,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-002,line-1-002,rolling-stock,revenue,line-1 trainset 002,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-003,line-1-003,rolling-stock,revenue,line-1 trainset 003,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-004,line-1-004,rolling-stock,revenue,line-1 trainset 004,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-005,line-1-005,rolling-stock,revenue,line-1 trainset 005,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-006,line-1-006,rolling-stock,revenue,line-1 trainset 006,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-007,line-1-007,rolling-stock,revenue,line-1 trainset 007,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-008,line-1-008,rolling-stock,revenue,line-1 trainset 008,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-009,line-1-009,rolling-stock,revenue,line-1 trainset 009,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-010,line-1-010,rolling-stock,revenue,line-1 trainset 010,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-011,line-1-011,rolling-stock,revenue,line-1 trainset 011,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-012,line-1-012,rolling-stock,revenue,line-1 trainset 012,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-013,line-1-013,rolling-stock,revenue,line-1 trainset 013,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-014,line-1-014,rolling-stock,spare,line-1 trainset 014,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L1-015,line-1-015,rolling-stock,cold-reserve,line-1 trainset 015,line-1,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L2-001,line-2-001,rolling-stock,revenue,line-2 trainset 001,line-2,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L2-002,line-2-002,rolling-stock,revenue,line-2 trainset 002,line-2,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L2-003,line-2-003,rolling-stock,revenue,line-2 trainset 003,line-2,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L2-004,line-2-004,rolling-stock,revenue,line-2 trainset 004,line-2,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L2-005,line-2-005,rolling-stock,revenue,line-2 trainset 005,line-2,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L2-006,line-2-006,rolling-stock,revenue,line-2 trainset 006,line-2,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L2-007,line-2-007,rolling-stock,spare,line-2 trainset 007,line-2,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-RS-L2-008,line-2-008,rolling-stock,cold-reserve,line-2 trainset 008,line-2,SOR-SYS-001,,,,fleet,service,tram-2car
SOR-ST-001,line-1-0223-0404-s000000,station,terminal,KAMOD HC II,line-1,SOR-SYS-001,line-1-0223-0404-s000000,0.000,0.000,"1.741978, 33.616206",public,
SOR-ST-002,line-1-0320-0388-s002254,station,major,line-1-0320-0388-s002254,line-1,SOR-SYS-001,line-1-0320-0388-s002254,2.254,2.254,"1.724521, 33.613330",public,
SOR-ST-003,line-1-0373-0377-s004498,station,interchange-elevated,Soroti,line-1,SOR-SYS-001,line-1-0373-0377-s004498,4.498,4.498,"1.714983, 33.611353",public,
SOR-ST-004,line-1-0333-0345-s005758,station,depot-terminal,nakatunya mortury,line-1,SOR-SYS-001,line-1-0333-0345-s005758,5.758,5.758,"1.722181, 33.605601",public,
SOR-ST-005,line-2-0377-0360-s000000,station,terminal,DR. OPIO HC II,line-2,SOR-SYS-001,line-2-0377-0360-s000000,0.000,0.000,"1.714263, 33.608297",public,
SOR-ST-006,line-2-0313-0432-s002142,station,terminal,Soroti Airfield,line-2,SOR-SYS-001,line-2-0313-0432-s002142,2.142,2.142,"1.725781, 33.621239",public,
SOR-TRK-L1-001,line-1-0223-0404-s000000--line-1-0320-0388-s002254,track-section,standard-urban,line-1 section 001,line-1,SOR-SYS-001,line-1-0223-0404-s000000 to line-1-0320-0388-s002254,0.000,2.254,KAMOD HC II to line-1-0320-0388-s002254,safety,
SOR-WPT-L1-001,w-node-line-1-0223-0404-s000000--line-1-0320-0388-s002254,waypoint,wayside-node,line-1 waypoint 001,line-1,SOR-TRK-L1-001,line-1-0223-0404-s000000 to line-1-0320-0388-s002254,1.127,1.127,KAMOD HC II to line-1-0320-0388-s002254 midpoint W-Node,safety,
SOR-TRK-L1-002,line-1-0320-0388-s002254--line-1-0373-0377-s004498,track-section,standard-urban,line-1 section 002,line-1,SOR-SYS-001,line-1-0320-0388-s002254 to line-1-0373-0377-s004498,2.254,4.498,line-1-0320-0388-s002254 to Soroti,safety,
SOR-WPT-L1-002,w-node-line-1-0320-0388-s002254--line-1-0373-0377-s004498,waypoint,wayside-node,line-1 waypoint 002,line-1,SOR-TRK-L1-002,line-1-0320-0388-s002254 to line-1-0373-0377-s004498,3.376,3.376,line-1-0320-0388-s002254 to Soroti midpoint W-Node,safety,
SOR-TRK-L1-003,line-1-0373-0377-s004498--line-1-0333-0345-s005758,track-section,standard-urban,line-1 section 003,line-1,SOR-SYS-001,line-1-0373-0377-s004498 to line-1-0333-0345-s005758,4.498,5.758,Soroti to nakatunya mortury,safety,
SOR-WPT-L1-003,w-node-line-1-0373-0377-s004498--line-1-0333-0345-s005758,waypoint,wayside-node,line-1 waypoint 003,line-1,SOR-TRK-L1-003,line-1-0373-0377-s004498 to line-1-0333-0345-s005758,5.128,5.128,Soroti to nakatunya mortury midpoint W-Node,safety,
SOR-TRK-L2-001,line-2-0377-0360-s000000--line-2-0313-0432-s002142,track-section,standard-urban,line-2 section 001,line-2,SOR-SYS-001,line-2-0377-0360-s000000 to line-2-0313-0432-s002142,0.000,2.142,DR. OPIO HC II to Soroti Airfield,safety,
SOR-WPT-L2-001,w-node-line-2-0377-0360-s000000--line-2-0313-0432-s002142,waypoint,wayside-node,line-2 waypoint 001,line-2,SOR-TRK-L2-001,line-2-0377-0360-s000000 to line-2-0313-0432-s002142,1.071,1.071,DR. OPIO HC II to Soroti Airfield midpoint W-Node,safety,
SOR-SW-001,sw-line-1-0223-0404-s000000-tb,switch,no-9-mainline,sw-line-1-0223-0404-s000000-tb,line-1,SOR-ST-001,line-1-0223-0404-s000000,,,line-1-0223-0404-s000000 turnback,safety,
SOR-SW-002,sw-line-1-0333-0345-s005758-tb,switch,no-9-mainline,sw-line-1-0333-0345-s005758-tb,line-1,SOR-ST-004,line-1-0333-0345-s005758,,,line-1-0333-0345-s005758 turnback,safety,
SOR-SW-003,sw-line-1-0333-0345-s005758-yd-01,switch,no-9-mainline,sw-line-1-0333-0345-s005758-yd-01,line-1,SOR-ST-004,line-1-0333-0345-s005758,,,line-1-0333-0345-s005758 yard-throat,safety,
SOR-SW-004,sw-line-1-0333-0345-s005758-yd-02,switch,no-9-mainline,sw-line-1-0333-0345-s005758-yd-02,line-1,SOR-ST-004,line-1-0333-0345-s005758,,,line-1-0333-0345-s005758 yard-throat,safety,
SOR-SW-005,sw-line-1-0333-0345-s005758-yd-03,switch,no-9-mainline,sw-line-1-0333-0345-s005758-yd-03,line-1,SOR-ST-004,line-1-0333-0345-s005758,,,line-1-0333-0345-s005758 yard-throat,safety,
SOR-SW-006,sw-line-1-0333-0345-s005758-yd-04,switch,no-9-mainline,sw-line-1-0333-0345-s005758-yd-04,line-1,SOR-ST-004,line-1-0333-0345-s005758,,,line-1-0333-0345-s005758 yard-throat,safety,
SOR-SW-007,sw-line-2-0377-0360-s000000-tb,switch,no-9-mainline,sw-line-2-0377-0360-s000000-tb,line-2,SOR-ST-005,line-2-0377-0360-s000000,,,line-2-0377-0360-s000000 turnback,safety,
SOR-SW-008,sw-line-2-0313-0432-s002142-tb,switch,no-9-mainline,sw-line-2-0313-0432-s002142-tb,line-2,SOR-ST-006,line-2-0313-0432-s002142,,,line-2-0313-0432-s002142 turnback,safety,
SOR-DEP-001,depot-line-1-0333-0345-s005758,depot,main-heavy,main-heavy at line-1-0333-0345-s005758,line-1,SOR-ST-004,line-1-0333-0345-s005758,,,line-1-0333-0345-s005758; 4 stalls,service,
SOR-PLANT-001,plant-line-1-0333-0345-s005758,depots-production,tooling-fixtures,production/depot tooling at line-1-0333-0345-s005758,line-1,SOR-ST-004,line-1-0333-0345-s005758,,,line-1-0333-0345-s005758,production,
SOR-EN-001,energy-line-1-0223-0404-s000000,energy,pv-bess-charger,energy site at line-1-0223-0404-s000000,line-1,SOR-ST-001,line-1-0223-0404-s000000,,,300 kW PV; 500 kWh storage,energy,
SOR-EN-002,energy-line-1-0320-0388-s002254,energy,pv-bess-charger,energy site at line-1-0320-0388-s002254,line-1,SOR-ST-002,line-1-0320-0388-s002254,,,300 kW PV; 500 kWh storage,energy,
SOR-EN-003,energy-line-1-0373-0377-s004498,energy,pv-bess-charger,energy site at line-1-0373-0377-s004498,line-1,SOR-ST-003,line-1-0373-0377-s004498,,,300 kW PV; 500 kWh storage,energy,
SOR-EN-004,energy-line-1-0333-0345-s005758,energy,pv-bess-charger,energy site at line-1-0333-0345-s005758,line-1,SOR-ST-004,line-1-0333-0345-s005758,,,"5,000 kW PV; 40,000 kWh storage",energy,
SOR-EN-005,energy-line-2-0377-0360-s000000,energy,pv-bess-charger,energy site at line-2-0377-0360-s000000,line-2,SOR-ST-005,line-2-0377-0360-s000000,,,300 kW PV; 500 kWh storage,energy,
SOR-EN-006,energy-line-2-0313-0432-s002142,energy,pv-bess-charger,energy site at line-2-0313-0432-s002142,line-2,SOR-ST-006,line-2-0313-0432-s002142,,,300 kW PV; 500 kWh storage,energy,
SOR-STR-001,junction-0,structure,elevated-interchange,elevated interchange group 0,line-2,SOR-SYS-001,,,,"1.714983, 33.611353",safety,
SOR-SIG-001,systems-line-1-0223-0404-s000000,signalling-comms,station-node,station systems node line-1-0223-0404-s000000,line-1,SOR-ST-001,line-1-0223-0404-s000000,0.000,0.000,"1.741978, 33.616206",safety,
SOR-SIG-002,systems-line-1-0320-0388-s002254,signalling-comms,station-node,station systems node line-1-0320-0388-s002254,line-1,SOR-ST-002,line-1-0320-0388-s002254,2.254,2.254,"1.724521, 33.613330",safety,
SOR-SIG-003,systems-line-1-0373-0377-s004498,signalling-comms,station-node,station systems node line-1-0373-0377-s004498,line-1,SOR-ST-003,line-1-0373-0377-s004498,4.498,4.498,"1.714983, 33.611353",safety,
SOR-SIG-004,systems-line-1-0333-0345-s005758,signalling-comms,station-node,station systems node line-1-0333-0345-s005758,line-1,SOR-ST-004,line-1-0333-0345-s005758,5.758,5.758,"1.722181, 33.605601",safety,
SOR-SIG-005,systems-line-2-0377-0360-s000000,signalling-comms,station-node,station systems node line-2-0377-0360-s000000,line-2,SOR-ST-005,line-2-0377-0360-s000000,0.000,0.000,"1.714263, 33.608297",safety,
SOR-SIG-006,systems-line-2-0313-0432-s002142,signalling-comms,station-node,station systems node line-2-0313-0432-s002142,line-2,SOR-ST-006,line-2-0313-0432-s002142,2.142,2.142,"1.725781, 33.621239",safety,
